Request id,Pickup point,Driver id,Status,Request timestamp,Drop timestamp,Request hour,Trip duration (mins)
4891,Airport,,No Cars Available,2016-07-14 17:55:37,,17,
4881,Airport,,No Cars Available,2016-07-14 17:56:02,,17,
4883,Airport,,No Cars Available,2016-07-14 17:56:19,,17,
4887,Airport,,No Cars Available,2016-07-14 17:58:23,,17,
4896,Airport,,No Cars Available,2016-07-14 17:58:25,,17,
4893,Airport,,No Cars Available,2016-07-14 18:00:30,,18,
4897,Airport,,No Cars Available,2016-07-14 18:01:06,,18,
4910,Airport,,No Cars Available,2016-07-14 18:02:21,,18,
4900,Airport,,No Cars Available,2016-07-14 18:04:03,,18,
4894,Airport,,No Cars Available,2016-07-14 18:04:57,,18,
4895,Airport,,No Cars Available,2016-07-14 18:06:45,,18,
4914,Airport,,No Cars Available,2016-07-14 18:10:00,,18,
4907,Airport,,No Cars Available,2016-07-14 18:10:12,,18,
4903,Airport,,No Cars Available,2016-07-14 18:10:29,,18,
4913,Airport,,No Cars Available,2016-07-14 18:10:46,,18,
4912,Airport,,No Cars Available,2016-07-14 18:11:14,,18,
4917,Airport,,No Cars Available,2016-07-14 18:13:32,,18,
4918,Airport,,No Cars Available,2016-07-14 18:14:47,,18,
4923,Airport,,No Cars Available,2016-07-14 18:15:14,,18,
4916,Airport,,No Cars Available,2016-07-14 18:15:19,,18,
4924,Airport,,No Cars Available,2016-07-14 18:15:44,,18,
4920,Airport,,No Cars Available,2016-07-14 18:15:49,,18,
4922,Airport,,No Cars Available,2016-07-14 18:16:24,,18,
4927,Airport,,No Cars Available,2016-07-14 18:16:43,,18,
4925,Airport,,No Cars Available,2016-07-14 18:17:23,,18,
4934,Airport,,No Cars Available,2016-07-14 18:17:40,,18,
4930,Airport,,No Cars Available,2016-07-14 18:22:17,,18,
4935,Airport,,No Cars Available,2016-07-14 18:22:19,,18,
4946,Airport,,No Cars Available,2016-07-14 18:25:40,,18,
4942,Airport,,No Cars Available,2016-07-14 18:26:09,,18,
4939,Airport,,No Cars Available,2016-07-14 18:28:38,,18,
4945,Airport,,No Cars Available,2016-07-14 18:29:35,,18,
4952,Airport,,No Cars Available,2016-07-14 18:29:44,,18,
4956,Airport,,No Cars Available,2016-07-14 18:30:19,,18,
4947,Airport,,No Cars Available,2016-07-14 18:30:56,,18,
4955,Airport,,No Cars Available,2016-07-14 18:31:07,,18,
4959,Airport,,No Cars Available,2016-07-14 18:32:30,,18,
4962,Airport,,No Cars Available,2016-07-14 18:33:44,,18,
4961,Airport,,No Cars Available,2016-07-14 18:34:46,,18,
4957,Airport,,No Cars Available,2016-07-14 18:34:48,,18,
4960,Airport,,No Cars Available,2016-07-14 18:36:00,,18,
4953,Airport,,No Cars Available,2016-07-14 18:36:15,,18,
4951,Airport,,No Cars Available,2016-07-14 18:36:25,,18,
4967,Airport,,No Cars Available,2016-07-14 18:36:36,,18,
4954,Airport,,No Cars Available,2016-07-14 18:37:26,,18,
4965,Airport,,No Cars Available,2016-07-14 18:38:01,,18,
4972,Airport,,No Cars Available,2016-07-14 18:44:15,,18,
4983,City,,No Cars Available,2016-07-14 18:44:16,,18,
4989,Airport,,No Cars Available,2016-07-14 18:45:12,,18,
4973,Airport,,No Cars Available,2016-07-14 18:45:17,,18,
4980,Airport,,No Cars Available,2016-07-14 18:47:22,,18,
4982,Airport,,No Cars Available,2016-07-14 18:47:23,,18,
4970,Airport,,No Cars Available,2016-07-14 18:47:37,,18,
4984,Airport,,No Cars Available,2016-07-14 18:48:28,,18,
4990,Airport,,No Cars Available,2016-07-14 18:48:36,,18,
4985,Airport,,No Cars Available,2016-07-14 18:48:45,,18,
4992,Airport,,No Cars Available,2016-07-14 18:48:59,,18,
4991,Airport,,No Cars Available,2016-07-14 18:49:48,,18,
4979,Airport,,No Cars Available,2016-07-14 18:49:50,,18,
4994,Airport,,No Cars Available,2016-07-14 18:52:21,,18,
4993,Airport,,No Cars Available,2016-07-14 18:53:04,,18,
4988,Airport,,No Cars Available,2016-07-14 18:53:59,,18,
4995,Airport,,No Cars Available,2016-07-14 18:55:12,,18,
5000,Airport,,No Cars Available,2016-07-14 18:56:45,,18,
5002,Airport,,No Cars Available,2016-07-14 18:56:55,,18,
5004,Airport,,No Cars Available,2016-07-14 18:57:20,,18,
5006,Airport,,No Cars Available,2016-07-14 18:57:54,,18,
5007,Airport,,No Cars Available,2016-07-14 18:58:17,,18,
5003,Airport,,No Cars Available,2016-07-14 18:58:31,,18,
5009,Airport,,No Cars Available,2016-07-14 19:00:24,,19,
4999,Airport,,No Cars Available,2016-07-14 19:01:06,,19,
5008,Airport,,No Cars Available,2016-07-14 19:02:20,,19,
5011,Airport,,No Cars Available,2016-07-14 19:02:20,,19,
5014,City,,No Cars Available,2016-07-14 19:02:30,,19,
5015,Airport,,No Cars Available,2016-07-14 19:04:05,,19,
5005,Airport,,No Cars Available,2016-07-14 19:04:18,,19,
5010,Airport,,No Cars Available,2016-07-14 19:05:28,,19,
5026,Airport,,No Cars Available,2016-07-14 19:05:47,,19,
5022,Airport,,No Cars Available,2016-07-14 19:06:09,,19,
5016,Airport,,No Cars Available,2016-07-14 19:06:13,,19,
5021,Airport,,No Cars Available,2016-07-14 19:06:43,,19,
5020,Airport,,No Cars Available,2016-07-14 19:08:13,,19,
5018,Airport,,No Cars Available,2016-07-14 19:09:22,,19,
5037,Airport,,No Cars Available,2016-07-14 19:10:01,,19,
5027,Airport,,No Cars Available,2016-07-14 19:10:41,,19,
5030,Airport,,No Cars Available,2016-07-14 19:11:50,,19,
5034,Airport,,No Cars Available,2016-07-14 19:12:03,,19,
5028,Airport,,No Cars Available,2016-07-14 19:13:31,,19,
5036,Airport,,No Cars Available,2016-07-14 19:17:42,,19,
5048,Airport,,No Cars Available,2016-07-14 19:18:29,,19,
5035,Airport,,No Cars Available,2016-07-14 19:18:43,,19,
5040,Airport,,No Cars Available,2016-07-14 19:20:18,,19,
5043,Airport,,No Cars Available,2016-07-14 19:20:59,,19,
5059,Airport,,No Cars Available,2016-07-14 19:21:15,,19,
5047,Airport,,No Cars Available,2016-07-14 19:22:15,,19,
5045,Airport,,No Cars Available,2016-07-14 19:22:50,,19,
5055,Airport,,No Cars Available,2016-07-14 19:24:18,,19,
5044,Airport,,No Cars Available,2016-07-14 19:24:24,,19,
5062,Airport,,No Cars Available,2016-07-14 19:24:34,,19,
5057,Airport,,No Cars Available,2016-07-14 19:24:50,,19,
5049,Airport,,No Cars Available,2016-07-14 19:25:41,,19,
5054,Airport,,No Cars Available,2016-07-14 19:26:40,,19,
5052,Airport,,No Cars Available,2016-07-14 19:26:41,,19,
5046,Airport,,No Cars Available,2016-07-14 19:27:26,,19,
5058,Airport,,No Cars Available,2016-07-14 19:27:35,,19,
5053,Airport,,No Cars Available,2016-07-14 19:28:12,,19,
5063,Airport,,No Cars Available,2016-07-14 19:29:37,,19,
5068,Airport,,No Cars Available,2016-07-14 19:30:46,,19,
5065,Airport,,No Cars Available,2016-07-14 19:31:43,,19,
5069,Airport,,No Cars Available,2016-07-14 19:33:02,,19,
5067,Airport,,No Cars Available,2016-07-14 19:34:56,,19,
5074,Airport,,No Cars Available,2016-07-14 19:36:02,,19,
5073,Airport,,No Cars Available,2016-07-14 19:36:34,,19,
5072,Airport,,No Cars Available,2016-07-14 19:38:32,,19,
5078,Airport,,No Cars Available,2016-07-14 19:39:27,,19,
5083,Airport,,No Cars Available,2016-07-14 19:41:27,,19,
5080,Airport,,No Cars Available,2016-07-14 19:44:00,,19,
5085,Airport,,No Cars Available,2016-07-14 19:44:45,,19,
5077,Airport,,No Cars Available,2016-07-14 19:45:37,,19,
5084,Airport,,No Cars Available,2016-07-14 19:46:14,,19,
5090,Airport,,No Cars Available,2016-07-14 19:47:18,,19,
5092,Airport,,No Cars Available,2016-07-14 19:47:30,,19,
5082,Airport,,No Cars Available,2016-07-14 19:49:25,,19,
5091,Airport,,No Cars Available,2016-07-14 19:49:28,,19,
5087,Airport,,No Cars Available,2016-07-14 19:50:05,,19,
5093,Airport,,No Cars Available,2016-07-14 19:52:10,,19,
5081,Airport,,No Cars Available,2016-07-14 19:52:43,,19,
5102,Airport,,No Cars Available,2016-07-14 19:53:40,,19,
5114,Airport,,No Cars Available,2016-07-14 19:54:10,,19,
5094,Airport,,No Cars Available,2016-07-14 19:54:29,,19,
5103,Airport,,No Cars Available,2016-07-14 19:56:17,,19,
5101,City,,No Cars Available,2016-07-14 19:56:21,,19,
5107,City,,No Cars Available,2016-07-14 19:57:06,,19,
5119,Airport,,No Cars Available,2016-07-14 19:57:52,,19,
5104,Airport,,No Cars Available,2016-07-14 19:58:32,,19,
5109,Airport,,No Cars Available,2016-07-14 19:59:18,,19,
5112,Airport,,No Cars Available,2016-07-14 19:59:48,,19,
5117,Airport,,No Cars Available,2016-07-14 19:59:48,,19,
5099,Airport,,No Cars Available,2016-07-14 19:59:58,,19,
5118,City,,No Cars Available,2016-07-14 20:00:48,,20,
5106,Airport,,No Cars Available,2016-07-14 20:00:55,,20,
5110,Airport,,No Cars Available,2016-07-14 20:02:23,,20,
5111,Airport,,No Cars Available,2016-07-14 20:03:50,,20,
5120,Airport,,No Cars Available,2016-07-14 20:04:55,,20,
5121,Airport,,No Cars Available,2016-07-14 20:06:35,,20,
5123,Airport,,No Cars Available,2016-07-14 20:06:40,,20,
5124,Airport,,No Cars Available,2016-07-14 20:07:58,,20,
5127,Airport,,No Cars Available,2016-07-14 20:08:34,,20,
5126,Airport,,No Cars Available,2016-07-14 20:09:06,,20,
5125,Airport,,No Cars Available,2016-07-14 20:09:13,,20,
5113,City,,No Cars Available,2016-07-14 20:09:49,,20,
5130,Airport,,No Cars Available,2016-07-14 20:10:11,,20,
5129,Airport,,No Cars Available,2016-07-14 20:10:31,,20,
5138,Airport,,No Cars Available,2016-07-14 20:12:41,,20,
5128,Airport,,No Cars Available,2016-07-14 20:12:46,,20,
5131,City,,No Cars Available,2016-07-14 20:13:12,,20,
5134,Airport,,No Cars Available,2016-07-14 20:13:32,,20,
5137,Airport,,No Cars Available,2016-07-14 20:13:35,,20,
5143,Airport,,No Cars Available,2016-07-14 20:14:35,,20,
5140,Airport,,No Cars Available,2016-07-14 20:14:50,,20,
5139,Airport,,No Cars Available,2016-07-14 20:15:50,,20,
5135,Airport,,No Cars Available,2016-07-14 20:16:25,,20,
5146,Airport,,No Cars Available,2016-07-14 20:16:45,,20,
5148,Airport,,No Cars Available,2016-07-14 20:18:17,,20,
5151,Airport,,No Cars Available,2016-07-14 20:19:48,,20,
5136,Airport,,No Cars Available,2016-07-14 20:20:39,,20,
5147,Airport,,No Cars Available,2016-07-14 20:21:30,,20,
5159,Airport,,No Cars Available,2016-07-14 20:22:44,,20,
5152,Airport,,No Cars Available,2016-07-14 20:23:19,,20,
5162,Airport,,No Cars Available,2016-07-14 20:24:20,,20,
5161,Airport,,No Cars Available,2016-07-14 20:24:33,,20,
5150,Airport,,No Cars Available,2016-07-14 20:26:03,,20,
5156,Airport,,No Cars Available,2016-07-14 20:26:14,,20,
5155,Airport,,No Cars Available,2016-07-14 20:26:22,,20,
5158,Airport,,No Cars Available,2016-07-14 20:27:10,,20,
5170,Airport,,No Cars Available,2016-07-14 20:29:01,,20,
5165,Airport,,No Cars Available,2016-07-14 20:30:55,,20,
5169,Airport,,No Cars Available,2016-07-14 20:31:29,,20,
5157,Airport,,No Cars Available,2016-07-14 20:31:56,,20,
5177,Airport,,No Cars Available,2016-07-14 20:33:07,,20,
5167,Airport,,No Cars Available,2016-07-14 20:33:29,,20,
5173,Airport,,No Cars Available,2016-07-14 20:33:48,,20,
5168,Airport,,No Cars Available,2016-07-14 20:33:53,,20,
5166,Airport,,No Cars Available,2016-07-14 20:34:28,,20,
5183,Airport,,No Cars Available,2016-07-14 20:34:55,,20,
5178,Airport,,No Cars Available,2016-07-14 20:35:30,,20,
5180,Airport,,No Cars Available,2016-07-14 20:36:38,,20,
5179,Airport,,No Cars Available,2016-07-14 20:37:22,,20,
5172,Airport,,No Cars Available,2016-07-14 20:37:49,,20,
5182,Airport,,No Cars Available,2016-07-14 20:38:19,,20,
5181,Airport,,No Cars Available,2016-07-14 20:39:20,,20,
5187,Airport,,No Cars Available,2016-07-14 20:42:36,,20,
5189,Airport,,No Cars Available,2016-07-14 20:44:16,,20,
5186,Airport,,No Cars Available,2016-07-14 20:45:34,,20,
5191,City,,No Cars Available,2016-07-14 20:46:54,,20,
5188,Airport,,No Cars Available,2016-07-14 20:48:19,,20,
5196,Airport,,No Cars Available,2016-07-14 20:48:23,,20,
5190,Airport,,No Cars Available,2016-07-14 20:49:42,,20,
5201,Airport,,No Cars Available,2016-07-14 20:50:20,,20,
5197,Airport,,No Cars Available,2016-07-14 20:50:35,,20,
5195,Airport,,No Cars Available,2016-07-14 20:50:45,,20,
5192,Airport,,No Cars Available,2016-07-14 20:52:06,,20,
5211,Airport,,No Cars Available,2016-07-14 20:52:29,,20,
5204,City,,No Cars Available,2016-07-14 20:53:20,,20,
5203,Airport,,No Cars Available,2016-07-14 20:54:01,,20,
5206,Airport,,No Cars Available,2016-07-14 20:54:14,,20,
5212,Airport,,No Cars Available,2016-07-14 20:55:44,,20,
5218,Airport,,No Cars Available,2016-07-14 20:56:01,,20,
5205,Airport,,No Cars Available,2016-07-14 20:56:53,,20,
5215,Airport,,No Cars Available,2016-07-14 20:58:21,,20,
5213,Airport,,No Cars Available,2016-07-14 21:01:14,,21,
5229,Airport,,No Cars Available,2016-07-14 21:02:42,,21,
5223,Airport,,No Cars Available,2016-07-14 21:03:46,,21,
5220,Airport,,No Cars Available,2016-07-14 21:04:06,,21,
5222,Airport,,No Cars Available,2016-07-14 21:05:08,,21,
5226,Airport,,No Cars Available,2016-07-14 21:05:37,,21,
5238,Airport,,No Cars Available,2016-07-14 21:06:15,,21,
5236,Airport,,No Cars Available,2016-07-14 21:06:40,,21,
5231,Airport,,No Cars Available,2016-07-14 21:08:03,,21,
5230,Airport,,No Cars Available,2016-07-14 21:09:10,,21,
5237,Airport,,No Cars Available,2016-07-14 21:09:26,,21,
5232,Airport,,No Cars Available,2016-07-14 21:10:04,,21,
5240,Airport,,No Cars Available,2016-07-14 21:11:16,,21,
5233,City,,No Cars Available,2016-07-14 21:11:18,,21,
5239,Airport,,No Cars Available,2016-07-14 21:12:36,,21,
5242,Airport,,No Cars Available,2016-07-14 21:13:02,,21,
5246,Airport,,No Cars Available,2016-07-14 21:13:41,,21,
5228,Airport,,No Cars Available,2016-07-14 21:14:49,,21,
5249,Airport,,No Cars Available,2016-07-14 21:15:21,,21,
5245,Airport,,No Cars Available,2016-07-14 21:17:05,,21,
5257,Airport,,No Cars Available,2016-07-14 21:18:16,,21,
5247,Airport,,No Cars Available,2016-07-14 21:18:25,,21,
5244,Airport,,No Cars Available,2016-07-14 21:18:49,,21,
5252,Airport,,No Cars Available,2016-07-14 21:22:57,,21,
5250,Airport,,No Cars Available,2016-07-14 21:23:38,,21,
5253,Airport,,No Cars Available,2016-07-14 21:23:40,,21,
5256,Airport,,No Cars Available,2016-07-14 21:24:01,,21,
5261,Airport,,No Cars Available,2016-07-14 21:25:25,,21,
5260,Airport,,No Cars Available,2016-07-14 21:26:42,,21,
5258,Airport,,No Cars Available,2016-07-14 21:27:13,,21,
5267,Airport,,No Cars Available,2016-07-14 21:28:13,,21,
5262,Airport,,No Cars Available,2016-07-14 21:28:54,,21,
5259,Airport,,No Cars Available,2016-07-14 21:30:20,,21,
5265,Airport,,No Cars Available,2016-07-14 21:30:22,,21,
5280,Airport,,No Cars Available,2016-07-14 21:34:50,,21,
5279,Airport,,No Cars Available,2016-07-14 21:34:54,,21,
5264,Airport,,No Cars Available,2016-07-14 21:34:56,,21,
5281,Airport,,No Cars Available,2016-07-14 21:35:55,,21,
5269,Airport,,No Cars Available,2016-07-14 21:36:33,,21,
5277,Airport,,No Cars Available,2016-07-14 21:37:00,,21,
5282,Airport,,No Cars Available,2016-07-14 21:37:02,,21,
5278,Airport,,No Cars Available,2016-07-14 21:38:13,,21,
5283,Airport,,No Cars Available,2016-07-14 21:39:15,,21,
5274,Airport,,No Cars Available,2016-07-14 21:40:58,,21,
5301,Airport,,No Cars Available,2016-07-14 21:48:17,,21,
5296,Airport,,No Cars Available,2016-07-14 21:49:15,,21,
5299,Airport,,No Cars Available,2016-07-14 21:49:20,,21,
5293,Airport,,No Cars Available,2016-07-14 21:50:36,,21,
5292,Airport,,No Cars Available,2016-07-14 21:52:13,,21,
5302,Airport,,No Cars Available,2016-07-14 21:53:35,,21,
5303,Airport,,No Cars Available,2016-07-14 21:54:00,,21,
5298,Airport,,No Cars Available,2016-07-14 21:54:37,,21,
5304,Airport,,No Cars Available,2016-07-14 21:56:00,,21,
5305,Airport,,No Cars Available,2016-07-14 21:56:02,,21,
5308,Airport,,No Cars Available,2016-07-14 21:58:07,,21,
5309,Airport,,No Cars Available,2016-07-14 21:58:18,,21,
5312,Airport,,No Cars Available,2016-07-14 21:58:40,,21,
5311,Airport,,No Cars Available,2016-07-14 22:00:48,,22,
5306,Airport,,No Cars Available,2016-07-14 22:01:48,,22,
5307,Airport,,No Cars Available,2016-07-14 22:03:36,,22,
5310,Airport,,No Cars Available,2016-07-14 22:04:21,,22,
5315,Airport,,No Cars Available,2016-07-14 22:05:34,,22,
5314,Airport,,No Cars Available,2016-07-14 22:05:56,,22,
5322,Airport,,No Cars Available,2016-07-14 22:06:23,,22,
5316,Airport,,No Cars Available,2016-07-14 22:06:30,,22,
5319,Airport,,No Cars Available,2016-07-14 22:08:03,,22,
5317,Airport,,No Cars Available,2016-07-14 22:09:42,,22,
5323,Airport,,No Cars Available,2016-07-14 22:13:46,,22,
5320,Airport,,No Cars Available,2016-07-14 22:13:58,,22,
5324,Airport,,No Cars Available,2016-07-14 22:14:46,,22,
5329,Airport,,No Cars Available,2016-07-14 22:15:42,,22,
5330,Airport,,No Cars Available,2016-07-14 22:19:56,,22,
5331,Airport,,No Cars Available,2016-07-14 22:20:30,,22,
5333,Airport,,No Cars Available,2016-07-14 22:22:35,,22,
5332,City,,No Cars Available,2016-07-14 22:22:39,,22,
5334,City,,No Cars Available,2016-07-14 22:23:02,,22,
5339,City,,No Cars Available,2016-07-14 22:28:16,,22,
5343,City,,No Cars Available,2016-07-14 22:35:51,,22,
5346,Airport,,No Cars Available,2016-07-14 22:46:35,,22,
5353,Airport,,No Cars Available,2016-07-14 22:54:09,,22,
5351,City,,No Cars Available,2016-07-14 22:54:12,,22,
5356,Airport,,No Cars Available,2016-07-14 23:06:44,,23,
5355,City,,No Cars Available,2016-07-14 23:10:05,,23,
5363,Airport,,No Cars Available,2016-07-14 23:19:41,,23,
5362,Airport,,No Cars Available,2016-07-14 23:22:24,,23,
5361,Airport,,No Cars Available,2016-07-14 23:22:28,,23,
5365,City,,No Cars Available,2016-07-14 23:24:27,,23,
5372,City,,No Cars Available,2016-07-14 23:38:08,,23,
5369,Airport,,No Cars Available,2016-07-14 23:39:47,,23,
5371,Airport,,No Cars Available,2016-07-14 23:41:09,,23,
5375,Airport,,No Cars Available,2016-07-14 23:42:27,,23,
5376,City,,No Cars Available,2016-07-14 23:43:02,,23,
5378,Airport,,No Cars Available,2016-07-14 23:52:06,,23,
6765,Airport,,No Cars Available,2016-07-15 00:09:09,,0,
5388,Airport,,No Cars Available,2016-07-15 00:19:05,,0,
5387,City,,No Cars Available,2016-07-15 00:19:53,,0,
5389,Airport,,No Cars Available,2016-07-15 00:20:15,,0,
5386,City,,No Cars Available,2016-07-15 00:20:52,,0,
5390,Airport,,No Cars Available,2016-07-15 00:26:36,,0,
5391,City,,No Cars Available,2016-07-15 00:26:39,,0,
5393,Airport,,No Cars Available,2016-07-15 00:30:35,,0,
5397,City,,No Cars Available,2016-07-15 00:52:01,,0,
5395,Airport,,No Cars Available,2016-07-15 00:53:01,,0,
5398,City,,No Cars Available,2016-07-15 01:02:15,,1,
5401,City,,No Cars Available,2016-07-15 01:04:28,,1,
5403,Airport,,No Cars Available,2016-07-15 01:14:00,,1,
5405,Airport,,No Cars Available,2016-07-15 01:20:44,,1,
5406,City,,No Cars Available,2016-07-15 01:27:47,,1,
5407,Airport,,No Cars Available,2016-07-15 01:31:34,,1,
5408,City,,No Cars Available,2016-07-15 01:37:01,,1,
5411,Airport,,No Cars Available,2016-07-15 01:43:11,,1,
5412,Airport,,No Cars Available,2016-07-15 01:49:06,,1,
5413,Airport,,No Cars Available,2016-07-15 01:50:12,,1,
5414,Airport,,No Cars Available,2016-07-15 01:51:08,,1,
5415,City,,No Cars Available,2016-07-15 01:51:17,,1,
5416,City,,No Cars Available,2016-07-15 01:53:20,,1,
5417,Airport,,No Cars Available,2016-07-15 01:59:17,,1,
5420,Airport,,No Cars Available,2016-07-15 02:09:15,,2,
5427,City,,No Cars Available,2016-07-15 02:20:24,,2,
5426,Airport,,No Cars Available,2016-07-15 02:22:32,,2,
5429,Airport,,No Cars Available,2016-07-15 02:38:44,,2,
5433,City,,No Cars Available,2016-07-15 02:41:29,,2,
5432,Airport,,No Cars Available,2016-07-15 02:42:51,,2,
5438,City,,No Cars Available,2016-07-15 02:59:36,,2,
5436,City,,No Cars Available,2016-07-15 02:59:38,,2,
5443,City,,No Cars Available,2016-07-15 03:03:18,,3,
5441,City,,No Cars Available,2016-07-15 03:06:28,,3,
5445,Airport,,No Cars Available,2016-07-15 03:07:48,,3,
5442,Airport,,No Cars Available,2016-07-15 03:08:38,,3,
5439,City,,No Cars Available,2016-07-15 03:13:10,,3,
5449,City,,No Cars Available,2016-07-15 03:18:52,,3,
5447,City,,No Cars Available,2016-07-15 03:19:59,,3,
5450,City,,No Cars Available,2016-07-15 03:21:40,,3,
5451,Airport,,No Cars Available,2016-07-15 03:25:14,,3,
5446,City,,No Cars Available,2016-07-15 03:25:23,,3,
5452,Airport,,No Cars Available,2016-07-15 03:28:06,,3,
5456,Airport,,No Cars Available,2016-07-15 03:45:59,,3,
5454,Airport,,No Cars Available,2016-07-15 03:47:26,,3,
5458,Airport,,No Cars Available,2016-07-15 04:00:41,,4,
5459,Airport,,No Cars Available,2016-07-15 04:03:50,,4,
5461,Airport,,No Cars Available,2016-07-15 04:10:18,,4,
5462,Airport,,No Cars Available,2016-07-15 04:20:15,,4,
5463,Airport,,No Cars Available,2016-07-15 04:20:46,,4,
5464,City,,No Cars Available,2016-07-15 04:21:04,,4,
5465,Airport,,No Cars Available,2016-07-15 04:29:02,,4,
5466,Airport,,No Cars Available,2016-07-15 04:31:33,,4,
5468,City,,No Cars Available,2016-07-15 04:37:39,,4,
5467,City,,No Cars Available,2016-07-15 04:42:16,,4,
5490,City,,No Cars Available,2016-07-15 04:50:21,,4,
5483,Airport,,No Cars Available,2016-07-15 04:51:09,,4,
5482,City,,No Cars Available,2016-07-15 04:51:13,,4,
5485,Airport,,No Cars Available,2016-07-15 04:54:24,,4,
5491,City,,No Cars Available,2016-07-15 04:56:23,,4,
5492,City,,No Cars Available,2016-07-15 05:01:35,,5,
5504,City,,No Cars Available,2016-07-15 05:05:11,,5,
5507,City,,No Cars Available,2016-07-15 05:07:43,,5,
5509,City,,No Cars Available,2016-07-15 05:08:36,,5,
5516,City,,No Cars Available,2016-07-15 05:09:02,,5,
5527,City,,No Cars Available,2016-07-15 05:17:35,,5,
5530,City,,No Cars Available,2016-07-15 05:19:19,,5,
5528,City,,No Cars Available,2016-07-15 05:19:40,,5,
5523,City,,No Cars Available,2016-07-15 05:20:53,,5,
5532,City,,No Cars Available,2016-07-15 05:22:55,,5,
5539,City,,No Cars Available,2016-07-15 05:25:38,,5,
5542,City,,No Cars Available,2016-07-15 05:28:04,,5,
5541,City,,No Cars Available,2016-07-15 05:28:50,,5,
5546,City,,No Cars Available,2016-07-15 05:33:09,,5,
5550,City,,No Cars Available,2016-07-15 05:33:11,,5,
5561,City,,No Cars Available,2016-07-15 05:40:28,,5,
5562,Airport,,No Cars Available,2016-07-15 05:43:37,,5,
5563,City,,No Cars Available,2016-07-15 05:45:23,,5,
5567,City,,No Cars Available,2016-07-15 05:48:23,,5,
5571,City,,No Cars Available,2016-07-15 05:52:11,,5,
5589,City,,No Cars Available,2016-07-15 05:54:44,,5,
5574,City,,No Cars Available,2016-07-15 05:55:11,,5,
5579,City,,No Cars Available,2016-07-15 05:56:56,,5,
5588,City,,No Cars Available,2016-07-15 05:58:33,,5,
5593,City,,No Cars Available,2016-07-15 06:02:17,,6,
5599,City,,No Cars Available,2016-07-15 06:09:11,,6,
5601,Airport,,No Cars Available,2016-07-15 06:09:52,,6,
5595,City,,No Cars Available,2016-07-15 06:10:06,,6,
5602,City,,No Cars Available,2016-07-15 06:10:37,,6,
5592,City,,No Cars Available,2016-07-15 06:10:58,,6,
5610,City,,No Cars Available,2016-07-15 06:16:34,,6,
5607,City,,No Cars Available,2016-07-15 06:18:51,,6,
5616,City,,No Cars Available,2016-07-15 06:21:03,,6,
5611,City,,No Cars Available,2016-07-15 06:21:15,,6,
5624,City,,No Cars Available,2016-07-15 06:29:49,,6,
5625,City,,No Cars Available,2016-07-15 06:31:11,,6,
5620,City,,No Cars Available,2016-07-15 06:34:55,,6,
5633,City,,No Cars Available,2016-07-15 06:41:27,,6,
5670,City,,No Cars Available,2016-07-15 06:57:40,,6,
5657,City,,No Cars Available,2016-07-15 07:01:00,,7,
5669,City,,No Cars Available,2016-07-15 07:02:35,,7,
5658,City,,No Cars Available,2016-07-15 07:03:18,,7,
5667,City,,No Cars Available,2016-07-15 07:07:53,,7,
5680,City,,No Cars Available,2016-07-15 07:08:09,,7,
5684,City,,No Cars Available,2016-07-15 07:19:18,,7,
5695,City,,No Cars Available,2016-07-15 07:26:20,,7,
5692,Airport,,No Cars Available,2016-07-15 07:27:30,,7,
5693,City,,No Cars Available,2016-07-15 07:27:37,,7,
5722,City,,No Cars Available,2016-07-15 07:39:22,,7,
5712,City,,No Cars Available,2016-07-15 07:39:41,,7,
5721,City,,No Cars Available,2016-07-15 07:41:08,,7,
5727,City,,No Cars Available,2016-07-15 07:41:36,,7,
5725,City,,No Cars Available,2016-07-15 07:42:22,,7,
5726,City,,No Cars Available,2016-07-15 07:46:01,,7,
5739,City,,No Cars Available,2016-07-15 07:50:44,,7,
5744,City,,No Cars Available,2016-07-15 07:55:54,,7,
5745,City,,No Cars Available,2016-07-15 07:58:18,,7,
5747,City,,No Cars Available,2016-07-15 07:58:52,,7,
5743,City,,No Cars Available,2016-07-15 07:59:34,,7,
5758,City,,No Cars Available,2016-07-15 08:06:06,,8,
5770,Airport,,No Cars Available,2016-07-15 08:16:05,,8,
5762,City,,No Cars Available,2016-07-15 08:23:09,,8,
5773,City,,No Cars Available,2016-07-15 08:24:44,,8,
5776,City,,No Cars Available,2016-07-15 08:25:08,,8,
5777,City,,No Cars Available,2016-07-15 08:27:07,,8,
5779,City,,No Cars Available,2016-07-15 08:27:56,,8,
5797,City,,No Cars Available,2016-07-15 08:39:22,,8,
5803,City,,No Cars Available,2016-07-15 08:40:46,,8,
5796,City,,No Cars Available,2016-07-15 08:40:52,,8,
5804,City,,No Cars Available,2016-07-15 08:42:40,,8,
5813,City,,No Cars Available,2016-07-15 08:46:26,,8,
5810,City,,No Cars Available,2016-07-15 08:46:52,,8,
5818,City,,No Cars Available,2016-07-15 08:49:20,,8,
5819,City,,No Cars Available,2016-07-15 08:49:20,,8,
5837,City,,No Cars Available,2016-07-15 08:59:46,,8,
5829,City,,No Cars Available,2016-07-15 09:01:29,,9,
5845,City,,No Cars Available,2016-07-15 09:06:22,,9,
5841,City,,No Cars Available,2016-07-15 09:07:25,,9,
5852,City,,No Cars Available,2016-07-15 09:07:28,,9,
5840,City,,No Cars Available,2016-07-15 09:07:45,,9,
